time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-05-05 16:44:49.151967,31.10,100729.78,94.19,49.67,-4.44,7.88,3.57,0.00,-0.00,-0.04,175,-1
2021-05-05 16:44:49.632187,31.10,100730.62,94.10,49.60,-4.72,7.58,3.35,0.06,0.03,-0.05,505,-1
2021-05-05 16:44:50.112237,31.02,100728.59,92.27,49.77,-4.68,7.94,3.29,0.12,-0.16,-0.09,226,-1
2021-05-05 16:44:50.592091,30.96,100727.74,87.70,49.84,-4.55,7.85,3.52,0.07,-0.09,-0.08,7174,-1
2021-05-05 16:44:51.072210,31.01,100726.17,82.76,49.98,-4.67,7.61,3.90,0.02,-0.12,-0.11,7447,-1
2021-05-05 16:44:51.552212,31.05,100728.95,81.62,49.74,-4.85,7.91,4.09,0.01,-0.12,-0.11,2251,-1
2021-05-05 16:44:52.032534,31.07,100728.79,82.67,49.76,-4.95,7.22,3.71,0.11,-0.08,-0.16,632,-1
2021-05-05 16:44:52.512226,31.09,100731.53,84.12,49.53,-4.82,7.11,3.86,0.04,-0.17,-0.02,727,-1
2021-05-05 16:44:52.992148,31.09,100730.54,85.44,49.61,-4.40,7.26,5.24,-0.25,-0.09,-0.14,419,-1
2021-05-05 16:44:53.472277,31.10,100731.64,86.53,49.52,-5.26,5.55,6.52,-0.33,-0.09,-0.34,844,-1
2021-05-05 16:44:53.952262,31.10,100728.93,87.38,49.75,-5.09,4.33,6.83,-0.14,0.06,-0.04,1022,-1
2021-05-05 16:44:54.431479,31.03,100729.78,86.90,49.67,-5.18,5.30,6.66,0.49,-0.26,0.05,716,-1
2021-05-05 16:44:54.912199,31.03,100727.94,83.55,49.83,-5.58,6.53,5.60,0.47,-0.01,0.22,25093,-1
2021-05-05 16:44:55.392164,31.14,100726.25,81.96,49.97,-4.82,7.12,4.77,0.09,0.02,-0.01,20136,-1
2021-05-05 16:44:55.872109,31.35,100727.42,83.36,49.87,-4.85,8.25,4.39,0.35,-0.05,0.26,14291,-1
2021-05-05 16:44:56.352254,31.38,100727.39,85.36,49.87,-4.47,7.81,3.72,0.07,0.08,-0.09,5677,-1
2021-05-05 16:44:56.831682,31.37,100728.63,87.17,49.77,-4.62,7.68,3.79,0.05,-0.01,-0.10,16909,-1
2021-05-05 16:44:57.312287,31.18,100728.88,88.69,49.75,-3.25,8.32,3.32,0.07,-0.39,-0.23,16792,-1
2021-05-05 16:44:57.792380,31.35,100726.31,89.99,49.96,-3.89,8.67,3.27,-0.11,0.63,-0.23,11473,-1
2021-05-05 16:44:58.272343,31.57,100727.19,91.04,49.89,-4.51,8.20,2.55,0.07,0.02,-0.11,126,-1
2021-05-05 16:44:58.752249,31.50,100734.86,91.92,49.25,-4.60,8.42,3.08,-0.06,-0.08,-0.21,20330,-1
2021-05-05 16:44:59.232934,31.53,100728.44,92.70,49.79,-4.28,8.18,2.62,0.02,0.02,-0.15,7858,-1
2021-05-05 16:44:59.712294,31.49,100728.03,93.27,49.82,-5.00,8.23,2.57,0.04,-0.25,-0.13,7410,-1
2021-05-05 16:45:00.192156,31.52,100729.27,93.79,49.72,-4.45,7.87,3.09,0.08,-0.20,-0.16,6663,-1
2021-05-05 16:45:00.672361,31.55,100730.39,94.23,49.62,-4.63,8.16,2.88,0.06,-0.09,-0.08,1317,-1
2021-05-05 16:45:01.152155,31.66,100731.92,94.61,49.62,-4.69,8.18,2.96,0.02,-0.15,-0.15,7320,-1
2021-05-05 16:45:01.632444,31.73,100729.75,94.86,49.68,-4.81,8.13,2.98,0.06,-0.10,-0.06,1162,-1
2021-05-05 16:45:02.112231,31.79,100722.81,95.14,50.26,-4.56,8.00,3.18,0.01,-0.16,-0.03,168,-1
2021-05-05 16:45:02.592199,31.61,100734.47,95.32,49.28,-4.66,8.20,3.22,0.08,-0.03,-0.03,148,-1
2021-05-05 16:45:03.072521,31.20,100727.44,95.40,49.87,-4.62,8.15,2.90,0.07,-0.05,-0.04,109,-1
2021-05-05 16:45:03.552332,31.09,100731.39,95.54,49.54,-4.73,8.24,2.99,0.03,-0.05,-0.04,2523,-1
2021-05-05 16:45:04.032444,31.13,100730.26,95.31,49.63,-5.75,7.12,3.99,-0.40,0.04,-0.27,3223,-1
2021-05-05 16:45:04.512398,31.19,100726.30,94.74,49.97,-6.05,7.04,3.97,0.06,-0.00,-0.19,557,-1
2021-05-05 16:45:04.992221,31.23,100724.61,94.26,50.11,-6.12,7.06,3.90,-0.01,-0.11,-0.04,4311,-1
2021-05-05 16:45:05.472484,31.27,100726.75,93.80,49.93,-6.05,6.57,4.35,0.03,-0.20,-0.21,3333,-1
2021-05-05 16:45:05.952039,31.38,100726.56,93.97,49.88,-6.24,6.04,3.88,-0.13,0.04,0.10,1020,-1
2021-05-05 16:45:06.432537,31.43,100727.92,94.38,49.83,-6.55,5.65,4.67,-0.18,-0.05,-0.06,324,-1
2021-05-05 16:45:06.912431,31.38,100728.44,94.71,49.79,-5.98,5.50,5.66,0.02,-0.07,-0.09,328,-1
2021-05-05 16:45:07.392311,31.28,100728.90,94.13,49.75,-5.69,5.52,5.93,0.08,-0.17,0.02,922,-1
