time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-09 17:43:04.196725,29.89,101186.16,92.84,11.57,4.88,1.55,8.78,-0.11,-0.12,-0.13,488,-1
2021-04-09 17:43:04.676783,30.07,101188.41,92.13,11.38,5.40,1.44,8.58,0.01,-0.07,0.03,207,-1
2021-04-09 17:43:05.157440,30.21,101188.63,92.23,11.36,5.44,1.53,8.40,0.08,-0.07,0.05,431,-1
2021-04-09 17:43:05.637311,30.43,101186.06,92.70,11.57,5.97,1.97,8.24,0.13,-0.30,0.06,317,-1
2021-04-09 17:43:06.117492,30.31,101191.12,93.22,11.15,6.50,1.31,6.82,0.06,0.05,0.08,335,-1
2021-04-09 17:43:06.597475,29.92,101190.97,92.50,11.17,6.21,1.74,8.02,0.07,0.09,-0.01,380,-1
2021-04-09 17:43:07.077460,29.94,101187.52,89.36,11.45,5.33,0.87,8.13,-0.39,0.05,-0.06,8830,-1
2021-04-09 17:43:07.557849,30.19,101190.77,87.39,11.18,6.00,0.89,7.79,-0.00,-0.08,-0.16,1257,-1
2021-04-09 17:43:08.037534,30.62,101190.33,87.56,11.22,5.20,0.26,9.11,0.10,0.04,0.07,4312,-1
2021-04-09 17:43:08.517487,31.28,101192.72,88.63,11.02,5.91,0.63,8.49,-0.57,0.40,-0.13,6655,-1
2021-04-09 17:43:08.997488,31.08,101191.53,89.83,11.12,5.30,0.39,8.89,-0.18,0.14,0.01,1206,-1
2021-04-09 17:43:09.477501,31.01,101190.28,90.83,11.22,5.06,0.62,7.97,0.06,0.04,-0.01,321,-1
2021-04-09 17:43:09.957484,30.32,101193.22,91.18,10.98,4.88,0.48,8.33,0.03,-0.00,0.02,290,-1
2021-04-09 17:43:10.437522,30.31,101187.62,88.46,11.44,5.11,0.53,8.99,0.07,0.03,0.04,427,-1
2021-04-09 17:43:10.917528,30.80,101191.50,87.39,11.12,4.91,0.55,8.72,0.03,0.01,-0.00,154,-1
2021-04-09 17:43:11.397472,30.49,101197.34,87.96,10.63,4.98,0.61,8.92,0.07,0.02,0.04,413,-1
2021-04-09 17:43:11.877546,30.12,101190.81,85.92,11.18,5.10,0.91,8.61,-0.02,0.03,-0.13,195,-1
2021-04-09 17:43:12.357495,30.25,101190.16,81.52,11.23,4.89,0.58,9.30,0.02,-0.03,-0.04,7005,-1
2021-04-09 17:43:12.838448,30.37,101187.90,78.87,11.42,4.96,-0.16,8.26,0.11,-0.07,0.05,6819,-1
2021-04-09 17:43:13.317526,30.51,101187.80,78.61,11.43,4.65,0.49,8.69,-0.01,0.07,0.04,5320,-1
2021-04-09 17:43:13.797518,30.64,101192.48,80.05,11.04,4.81,0.37,9.28,0.13,0.25,0.02,8096,-1
2021-04-09 17:43:14.277712,30.78,101190.68,81.97,11.19,4.21,-0.29,8.26,-0.80,0.48,0.14,5789,-1
2021-04-09 17:43:14.757854,30.85,101191.22,83.88,11.14,4.65,-0.78,8.81,0.05,0.16,0.21,3065,-1
2021-04-09 17:43:15.237545,30.91,101194.20,85.64,10.90,4.61,-1.25,9.02,0.12,-0.01,0.03,501,-1
2021-04-09 17:43:15.717770,30.98,101192.92,87.17,11.00,5.60,-0.90,8.61,0.00,-0.12,-0.02,9652,-1
2021-04-09 17:43:16.197582,30.94,101195.30,88.43,10.80,5.87,-2.13,8.29,-0.42,-0.10,-0.40,226,-1
2021-04-09 17:43:16.677410,30.95,101190.51,89.47,11.20,6.42,-1.02,8.75,0.60,-0.13,0.23,144,-1
2021-04-09 17:43:17.158060,30.80,101193.89,90.07,10.92,6.94,-1.38,6.90,-0.05,-0.36,0.27,8596,-1
2021-04-09 17:43:17.636977,30.84,101189.67,89.45,11.27,6.29,-1.01,7.62,0.04,0.06,0.08,413,-1
2021-04-09 17:43:18.117498,30.97,101189.27,89.36,11.31,5.88,-1.08,7.46,0.19,0.01,0.20,425,-1
2021-04-09 17:43:18.597521,31.03,101190.59,89.82,11.20,6.26,0.11,7.75,1.01,0.03,0.39,180,-1
2021-04-09 17:43:19.077485,31.07,101193.27,90.26,10.97,6.06,2.52,7.73,0.06,0.02,0.01,2243,-1
2021-04-09 17:43:19.557516,31.10,101191.34,90.70,11.13,5.89,1.04,7.95,-0.00,-0.14,0.09,743,-1
2021-04-09 17:43:20.037541,31.17,101187.89,91.18,11.42,5.79,0.84,8.42,-0.01,0.04,0.01,392,-1
2021-04-09 17:43:20.517532,31.05,101191.57,91.61,11.11,5.63,-0.52,7.82,-0.06,-0.08,0.09,356,-1
2021-04-09 17:43:20.998056,30.84,101188.50,89.53,11.37,5.66,-0.70,8.05,-0.34,-0.06,0.00,1463,-1
2021-04-09 17:43:21.477403,31.10,101184.22,86.85,11.73,5.98,-1.04,8.13,-0.26,0.12,-0.15,1243,-1
2021-04-09 17:43:21.957597,31.24,101188.66,87.03,11.36,6.56,-2.21,7.65,0.43,-0.21,0.14,8000,-1
2021-04-09 17:43:22.437635,31.22,101185.73,88.05,11.60,6.72,0.51,8.78,-0.25,0.36,-0.61,8424,-1
2021-04-09 17:43:22.917575,31.27,101182.33,88.88,11.89,5.37,0.67,7.70,-0.14,0.31,0.03,19211,-1
2021-04-09 17:43:23.397586,31.56,101188.69,89.67,11.36,6.45,0.82,8.13,0.06,0.49,0.13,6311,-1
2021-04-09 17:43:23.877549,31.54,101184.20,90.52,11.73,6.85,1.62,6.88,0.52,-0.13,0.28,231,-1
2021-04-09 17:43:24.357622,31.54,101191.72,91.24,11.10,6.08,2.26,9.03,0.57,0.36,0.23,7244,-1
2021-04-09 17:43:24.837803,31.59,101186.98,91.83,11.49,5.05,2.29,7.94,-0.02,0.03,-0.03,589,-1
2021-04-09 17:43:25.317476,31.63,101189.39,92.22,11.30,5.24,2.24,8.03,0.17,-0.13,0.04,6050,-1
2021-04-09 17:43:25.797578,31.70,101183.70,92.52,11.77,5.75,2.54,7.65,0.11,-0.02,-0.05,530,-1
2021-04-09 17:43:26.277544,31.80,101184.77,92.77,11.68,5.40,2.01,9.31,-0.27,-0.16,-0.01,4339,-1
2021-04-09 17:43:26.757663,31.86,101186.36,92.96,11.55,5.34,1.05,8.14,-0.21,-0.11,-0.05,3459,-1
2021-04-09 17:43:27.237593,31.86,101186.19,93.12,11.56,5.85,1.18,8.09,0.00,-0.01,-0.04,2157,-1
2021-04-09 17:43:27.716939,31.93,101186.54,93.31,11.53,6.73,1.42,8.35,0.06,-0.25,0.04,1766,-1
2021-04-09 17:43:28.197580,32.00,101181.70,93.44,11.94,5.62,0.61,7.96,0.00,0.03,-0.01,284,-1
2021-04-09 17:43:28.677597,31.69,101192.19,92.17,11.06,5.43,0.12,7.70,-0.16,0.57,0.24,7903,-1
2021-04-09 17:43:29.157603,31.70,101185.92,88.96,11.59,6.33,-0.02,7.96,-0.22,0.11,0.05,1321,-1
2021-04-09 17:43:29.637656,31.77,101187.11,87.57,11.49,5.31,-0.52,9.11,-0.59,0.34,-0.87,2726,-1
2021-04-09 17:43:30.117446,31.82,101189.48,87.21,11.29,5.24,-0.44,8.52,-0.01,-0.07,-0.02,256,-1
2021-04-09 17:43:30.597593,31.84,101185.66,87.22,11.61,5.40,-0.63,8.63,0.07,0.05,0.09,7344,-1
2021-04-09 17:43:31.077620,31.91,101186.07,87.53,11.57,6.54,0.14,8.07,0.39,0.02,0.16,5663,-1
2021-04-09 17:43:31.557568,31.98,101188.08,88.07,11.41,6.32,0.31,9.18,-0.12,0.22,0.37,5540,-1
2021-04-09 17:43:32.037615,32.04,101189.16,88.60,11.32,6.23,0.91,8.11,0.15,0.47,0.00,1932,-1
2021-04-09 17:43:32.517580,32.07,101179.57,89.34,12.12,5.71,1.26,8.40,-0.22,0.08,-0.14,676,-1
2021-04-09 17:43:32.997584,31.93,101188.60,89.63,11.36,6.44,-1.03,8.18,-0.99,-0.26,-0.45,5238,-1
2021-04-09 17:43:33.477649,32.01,101195.50,88.88,10.79,7.44,-1.88,7.17,0.40,0.19,0.12,941,-1
2021-04-09 17:43:33.957564,32.15,101191.49,89.00,11.12,6.49,-1.50,7.30,0.13,-0.05,-0.12,4034,-1
2021-04-09 17:43:34.437276,32.17,101188.69,89.50,11.36,6.37,-0.37,7.49,0.27,-0.25,0.03,1508,-1
2021-04-09 17:43:34.917643,32.19,101190.20,90.06,11.23,6.27,-0.28,8.29,0.09,0.23,0.14,461,-1
2021-04-09 17:43:35.397654,32.05,101193.93,90.27,10.92,7.34,-0.13,7.02,0.09,-0.03,-0.06,4306,-1
2021-04-09 17:43:35.877655,32.04,101187.58,87.93,11.45,6.55,-0.46,7.49,0.00,-0.04,-0.04,220,-1
2021-04-09 17:43:36.357590,32.11,101189.05,86.56,11.33,6.36,0.19,7.54,0.29,-0.33,0.26,5945,-1
2021-04-09 17:43:36.837626,32.13,101188.08,85.75,11.30,7.14,-0.63,7.73,-0.05,0.33,-0.19,774,-1
2021-04-09 17:43:37.317643,32.19,101187.36,85.66,11.47,6.22,-0.51,8.12,0.03,-0.04,0.03,558,-1
2021-04-09 17:43:37.797506,32.17,101185.39,86.20,11.63,6.74,-0.71,7.34,0.11,0.15,0.00,482,-1
2021-04-09 17:43:38.277629,32.08,101183.25,85.01,11.81,6.12,-0.66,8.06,-0.06,-0.05,-0.30,221,-1
2021-04-09 17:43:38.757638,32.04,101185.97,81.60,11.58,6.40,-1.13,8.03,-0.16,-0.09,0.03,311,-1
2021-04-09 17:43:39.237643,32.09,101181.85,77.87,11.93,6.52,-0.59,7.80,0.32,-0.14,-0.02,552,-1
2021-04-09 17:43:39.717644,32.15,101185.81,76.45,11.60,6.34,-0.46,7.74,0.24,0.04,0.14,708,-1
2021-04-09 17:43:40.197638,32.21,101188.14,77.13,11.40,6.42,-0.38,7.91,0.05,-0.01,-0.04,498,-1
2021-04-09 17:43:40.677805,32.26,101183.20,78.94,11.81,6.57,-0.22,7.56,0.07,0.03,0.02,702,-1
2021-04-09 17:43:41.157607,32.23,101187.28,80.71,11.47,6.34,0.35,7.22,0.43,-0.08,0.13,4542,-1
2021-04-09 17:43:41.637643,32.25,101182.94,81.68,11.83,6.08,0.22,7.42,0.06,0.18,-0.09,2653,-1
2021-04-09 17:43:42.117607,32.30,101183.47,82.74,11.79,6.86,0.17,7.25,0.08,-0.06,0.03,581,-1
2021-04-09 17:43:42.597624,32.21,101183.80,83.48,11.76,7.03,0.49,6.55,0.55,-0.17,-0.02,3054,-1
2021-04-09 17:43:43.077674,32.16,101182.91,80.49,11.84,6.08,1.63,7.57,0.39,0.19,0.07,4283,-1
2021-04-09 17:43:43.557455,32.22,101184.55,77.43,11.70,6.96,1.15,7.14,0.09,0.16,0.05,757,-1
2021-04-09 17:43:44.037618,32.26,101188.23,77.05,11.39,5.67,-0.58,8.52,-0.23,-0.08,0.13,4885,-1
2021-04-09 17:43:44.517587,32.35,101184.91,78.15,11.67,5.81,0.31,8.56,-0.01,0.09,-0.05,4247,-1
2021-04-09 17:43:44.997654,32.33,101186.02,79.82,11.58,6.07,0.64,7.88,0.13,-0.12,-0.02,3782,-1
2021-04-09 17:43:45.477668,32.33,101186.17,81.31,11.56,5.49,-0.03,8.15,-0.03,-0.03,-0.04,3039,-1
2021-04-09 17:43:45.957689,32.36,101183.16,82.62,11.82,6.54,-0.90,7.96,-0.15,-0.04,0.07,5068,-1
2021-04-09 17:43:46.437687,32.41,101185.69,83.87,11.61,6.11,-0.53,7.72,0.26,-0.42,0.20,3235,-1
2021-04-09 17:43:46.917599,32.43,101187.05,84.94,11.49,6.16,-0.00,6.91,-0.06,0.19,0.08,2656,-1
2021-04-09 17:43:47.397662,32.44,101185.30,85.89,11.64,7.22,-0.64,6.87,-0.21,0.03,-0.25,332,-1
2021-04-09 17:43:47.877375,32.32,101182.28,86.44,11.89,6.26,-2.05,7.28,-0.11,-0.03,0.02,5763,-1
2021-04-09 17:43:48.357697,32.31,101183.08,84.06,11.82,7.06,-2.11,6.60,0.14,-0.01,-0.08,3716,-1
2021-04-09 17:43:48.837695,32.37,101179.59,82.33,12.11,6.49,-1.56,7.62,0.22,0.07,-0.19,3871,-1
2021-04-09 17:43:49.317697,32.49,101183.27,82.07,11.81,6.81,-0.56,7.91,0.18,-0.20,-0.04,784,-1
2021-04-09 17:43:49.798076,32.62,101185.00,83.07,11.66,7.63,-0.74,6.64,0.16,-0.17,-0.10,1708,-1
2021-04-09 17:43:50.277730,32.62,101182.59,84.47,11.86,7.37,0.05,6.87,-0.02,-0.01,-0.00,350,-1
2021-04-09 17:43:50.757674,32.50,101186.38,85.67,11.55,6.64,-0.25,6.25,0.05,-0.06,0.05,1894,-1
2021-04-09 17:43:51.237697,32.54,101186.16,85.82,11.57,7.22,-0.29,6.99,0.09,0.05,0.03,737,-1
2021-04-09 17:43:51.717674,32.65,101184.44,86.37,11.71,7.09,0.15,7.21,0.02,-0.04,-0.04,197,-1
2021-04-09 17:43:52.197703,32.63,101183.03,87.24,11.83,7.16,-0.23,6.49,-0.03,0.12,-0.01,257,-1
2021-04-09 17:43:52.677711,32.39,101177.43,86.12,12.29,6.96,0.28,6.81,0.14,-0.09,-0.31,382,-1
2021-04-09 17:43:53.157662,32.42,101179.22,81.63,12.14,7.32,0.64,7.30,0.01,0.06,0.04,745,-1
2021-04-09 17:43:53.637660,32.62,101182.26,79.14,11.89,7.05,0.25,7.31,0.04,-0.00,-0.00,532,-1
2021-04-09 17:43:54.117661,32.68,101184.84,79.91,11.68,6.84,0.41,7.29,0.10,0.06,0.02,308,-1
2021-04-09 17:43:54.598032,32.73,101186.91,81.54,11.50,6.03,0.45,7.69,0.02,0.41,-0.05,307,-1
