time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-10 11:46:26.678177,30.10,101612.56,96.45,-23.91,-8.20,-2.10,6.28,-0.01,0.16,-0.20,23589,-1
2021-04-10 11:46:27.158321,30.21,101403.17,96.40,-11.04,-7.71,-4.00,4.38,-0.05,0.13,-0.00,1517,-1
2021-04-10 11:46:27.638370,29.49,101587.03,96.36,-21.79,-7.74,-2.78,5.84,0.06,0.02,0.31,326,-1
2021-04-10 11:46:28.118419,29.39,101596.53,96.40,-22.58,-7.72,-2.04,5.89,-0.09,0.13,0.09,436,-1
2021-04-10 11:46:28.598195,29.36,101613.83,96.39,-23.91,-7.74,-3.17,5.87,-0.13,0.19,-0.19,1004,-1
2021-04-10 11:46:29.078454,29.37,101604.91,96.43,-23.28,-7.54,-2.21,5.92,0.16,0.05,0.55,38394,-1
2021-04-10 11:46:29.558313,29.51,101629.34,96.46,-25.31,-7.12,0.18,7.07,-0.17,0.32,0.17,39197,-1
2021-04-10 11:46:30.038148,29.71,101626.38,96.51,-25.06,-7.90,-3.13,5.84,-0.02,0.36,-0.70,29067,-1
2021-04-10 11:46:30.517713,29.83,101598.36,96.51,-22.73,-7.64,-3.70,5.94,0.16,-0.11,0.49,624,-1
2021-04-10 11:46:30.998279,29.68,101600.17,96.53,-22.88,-7.32,-1.35,6.84,-0.03,0.11,0.04,346,-1
2021-04-10 11:46:31.478103,29.63,101588.84,96.54,-21.94,-7.63,-3.87,5.81,0.04,0.13,0.02,661,-1
2021-04-10 11:46:31.957648,29.46,101558.16,96.55,-19.39,-7.35,-2.13,6.30,-0.20,0.08,0.41,4093,-1
2021-04-10 11:46:32.437901,29.20,101600.63,96.52,-22.92,-7.71,-2.53,6.03,0.04,0.16,-0.09,2526,-1
2021-04-10 11:46:32.918671,29.28,101612.86,96.60,-23.94,-7.61,-2.36,6.32,-0.04,0.15,0.03,687,-1
2021-04-10 11:46:33.397708,29.37,101608.35,96.63,-23.56,-7.41,-2.70,6.44,-0.02,0.13,0.04,943,-1
2021-04-10 11:46:33.877485,29.41,101385.34,96.63,-5.02,-7.48,-2.76,6.24,0.03,0.16,0.01,2284,-1
2021-04-10 11:46:34.357952,28.86,101552.51,96.57,-18.92,-7.37,-2.40,6.02,-0.22,0.14,0.11,35649,-1
2021-04-10 11:46:34.837845,28.80,101619.17,96.59,-24.46,-7.40,-2.78,6.11,0.01,0.12,-0.01,38069,-1
2021-04-10 11:46:35.317798,29.13,101604.14,96.65,-23.21,-7.60,-2.64,6.08,0.21,0.09,-0.05,38482,-1
2021-04-10 11:46:35.797496,29.30,101627.52,96.70,-25.16,-7.49,-2.85,6.23,-0.04,0.13,0.05,39229,-1
2021-04-10 11:46:36.278414,29.34,101608.98,96.72,-23.62,-7.31,-3.09,6.39,-0.03,0.12,0.05,735,-1
2021-04-10 11:46:36.758233,29.30,101601.27,96.73,-22.98,-7.48,-3.06,6.13,-0.06,0.09,0.07,38033,-1
2021-04-10 11:46:37.238376,29.31,101616.59,96.78,-24.25,-7.40,-3.02,6.29,0.04,0.12,0.03,38053,-1
2021-04-10 11:46:37.718616,29.40,101608.89,96.77,-23.61,-7.09,-2.95,6.64,-0.19,0.15,0.08,38476,-1
2021-04-10 11:46:38.198224,29.34,101628.36,96.82,-25.23,-7.29,-2.71,6.28,-0.06,0.20,0.11,38096,-1
2021-04-10 11:46:38.677910,29.48,101605.95,96.81,-23.37,-7.79,-3.49,5.69,-0.01,0.05,0.07,33585,-1
2021-04-10 11:46:39.157862,29.49,101617.90,96.87,-24.36,-7.60,-2.83,6.32,-0.11,0.18,0.12,38316,-1
2021-04-10 11:46:39.638295,29.55,101602.97,96.84,-23.12,-7.88,-2.90,5.94,-0.19,0.04,0.11,29426,-1
2021-04-10 11:46:40.118237,29.55,101612.62,96.89,-23.92,-7.87,-2.74,6.38,0.24,0.09,-0.07,35365,-1
2021-04-10 11:46:40.597712,29.62,101625.59,96.89,-25.00,-7.74,-2.91,5.93,-0.07,0.11,0.13,28267,-1
