time,temperature,pressure,humidity,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mic,fan
2021-04-28 14:45:01.482903,30.91,101876.70,97.85,-45.83,7.11,2.83,6.63,0.65,0.22,0.11,4695,-1
2021-04-28 14:45:01.961383,30.86,101872.98,97.89,-45.52,6.82,4.12,5.45,0.98,0.12,-0.15,1346,-1
2021-04-28 14:45:02.441368,30.70,101855.38,97.81,-44.06,6.57,4.72,5.07,0.09,0.19,0.17,3238,-1
2021-04-28 14:45:02.921568,30.59,101862.27,97.26,-44.63,6.20,4.17,5.63,0.00,0.05,0.10,916,-1
2021-04-28 14:45:03.401424,30.80,101884.72,95.91,-46.50,6.21,5.12,6.13,0.34,0.19,-0.16,997,-1
2021-04-28 14:45:03.884774,31.22,101875.58,95.57,-45.74,6.10,3.94,6.55,-0.06,0.27,0.09,4342,-1
2021-04-28 14:45:04.361528,31.06,101844.04,95.82,-43.12,5.90,5.07,5.56,0.05,-0.19,-0.12,3563,-1
2021-04-28 14:45:04.841678,30.58,101864.05,96.14,-44.78,5.25,4.99,5.70,-0.31,-0.32,-0.03,1087,-1
2021-04-28 14:45:05.321767,30.56,101872.00,95.88,-45.44,6.24,3.89,6.48,-0.03,0.17,0.22,1198,-1
2021-04-28 14:45:05.801159,30.69,101873.51,94.96,-45.57,6.40,3.75,6.54,0.04,0.05,0.08,4088,-1
2021-04-28 14:45:06.281783,30.69,101871.39,94.55,-45.39,6.66,3.76,6.22,-0.05,-0.03,-0.07,8907,-1
2021-04-28 14:45:06.802763,30.83,101874.53,94.58,-45.65,6.89,3.88,6.64,-0.02,0.02,0.03,13386,-1
2021-04-28 14:45:07.241442,31.11,101869.58,94.95,-45.24,6.94,4.24,5.76,0.08,-0.01,0.05,4541,-1
2021-04-28 14:45:07.722842,31.58,101870.61,95.48,-45.33,7.16,4.12,5.62,-0.05,0.06,-0.02,3026,-1
2021-04-28 14:45:08.201375,31.41,101877.62,95.98,-45.91,6.66,4.62,5.89,0.02,0.04,-0.06,243,-1
2021-04-28 14:45:08.681953,31.38,101869.92,96.40,-45.27,6.47,4.62,5.86,0.01,0.03,0.00,1700,-1
2021-04-28 14:45:09.162224,31.21,101853.31,96.70,-43.89,6.41,4.53,5.32,0.01,0.08,0.07,1963,-1
2021-04-28 14:45:09.641453,30.77,101873.31,96.96,-45.55,6.54,4.41,5.39,0.25,-0.03,0.35,6035,-1
2021-04-28 14:45:10.122068,30.85,101878.59,97.13,-45.99,7.39,4.63,4.80,-0.13,0.12,0.01,9541,-1
2021-04-28 14:45:10.602039,31.10,101868.75,97.30,-45.17,7.70,3.68,4.26,0.21,-0.09,0.30,6648,-1
2021-04-28 14:45:11.086625,31.23,101870.17,97.43,-45.29,7.46,3.66,5.33,-0.52,0.10,0.03,5625,-1
2021-04-28 14:45:11.562402,31.33,101871.55,97.59,-45.40,7.66,3.41,5.09,0.10,0.02,0.00,4710,-1
2021-04-28 14:45:12.042253,31.56,101876.02,97.79,-45.78,7.46,4.54,5.49,0.65,0.10,0.51,997,-1
2021-04-28 14:45:12.521636,31.58,101874.95,97.91,-45.69,7.21,4.10,5.25,0.10,-0.09,-0.19,8018,-1
2021-04-28 14:45:13.001599,31.76,101869.20,98.06,-45.21,6.96,4.12,5.21,0.06,-0.03,-0.07,4894,-1
2021-04-28 14:45:13.481764,31.86,101873.08,98.18,-45.53,7.56,3.65,5.03,0.20,-0.24,0.36,3054,-1
2021-04-28 14:45:13.961681,31.82,101872.74,98.26,-45.50,8.30,2.89,4.46,0.25,0.02,-0.19,3217,-1
2021-04-28 14:45:14.441617,31.82,101872.73,98.30,-45.50,7.47,3.79,4.83,0.17,0.08,0.21,8027,-1
2021-04-28 14:45:14.922134,32.15,101876.97,98.39,-45.85,8.49,2.17,4.87,0.23,0.07,0.03,6045,-1
2021-04-28 14:45:15.402022,32.12,101875.92,98.40,-45.77,8.33,2.15,4.56,0.21,0.30,-0.02,4701,-1
2021-04-28 14:45:15.883432,31.63,101851.31,98.37,-43.73,8.19,2.29,4.14,-0.04,0.06,0.04,3780,-1
2021-04-28 14:45:16.362096,30.85,101874.53,98.32,-45.65,7.88,2.50,4.90,0.02,0.15,0.05,8405,-1
2021-04-28 14:45:16.842344,31.14,101869.22,98.26,-45.21,8.19,1.80,4.76,-0.14,0.02,0.28,6240,-1
2021-04-28 14:45:17.322230,31.43,101872.21,98.25,-45.46,8.40,2.20,5.00,-0.18,0.31,-0.10,5724,-1
2021-04-28 14:45:17.802368,31.55,101878.36,98.27,-45.97,8.43,2.70,4.45,0.20,-0.00,0.02,7197,-1
2021-04-28 14:45:18.283297,31.67,101876.59,98.31,-45.82,8.23,3.07,4.23,0.01,0.08,0.08,1054,-1
2021-04-28 14:45:18.762177,31.93,101874.48,98.39,-45.65,8.24,2.97,4.16,-0.01,0.07,-0.02,4931,-1
2021-04-28 14:45:19.242028,31.52,101863.89,98.37,-44.77,7.82,3.47,3.84,0.13,0.04,-0.04,3887,-1
2021-04-28 14:45:19.722193,30.88,101876.76,98.20,-45.84,7.79,3.34,4.03,0.02,-0.01,0.00,629,-1
2021-04-28 14:45:20.201715,30.84,101874.64,97.48,-45.66,7.56,3.65,4.37,0.02,0.07,0.05,3139,-1
2021-04-28 14:45:20.684221,31.09,101875.09,96.82,-45.70,7.36,3.55,5.49,-0.09,0.09,0.10,2140,-1
2021-04-28 14:45:21.193927,31.29,101847.89,96.66,-43.44,7.51,3.13,4.71,-0.06,-0.16,0.21,5538,-1
2021-04-28 14:45:21.641753,30.76,101857.28,96.05,-44.22,8.02,3.63,4.14,0.20,-0.06,-0.09,2527,-1
2021-04-28 14:45:22.122283,30.72,101873.01,93.00,-45.53,7.01,3.49,5.19,0.46,-0.08,-0.25,1453,-1
2021-04-28 14:45:22.602053,31.13,101870.06,90.25,-45.28,7.54,4.08,4.19,0.18,0.02,0.01,225,-1
2021-04-28 14:45:23.085362,31.39,101876.66,90.23,-45.83,7.04,3.77,5.04,0.10,0.25,0.00,847,-1
2021-04-28 14:45:23.562075,31.58,101879.02,91.23,-46.02,7.40,4.58,4.43,-0.05,0.22,0.09,762,-1
2021-04-28 14:45:24.042155,31.71,101880.70,92.37,-46.16,7.36,3.48,5.79,-0.25,0.25,-0.00,2302,-1
2021-04-28 14:45:24.522159,31.76,101880.56,93.43,-46.15,7.00,2.61,7.34,-0.53,-0.08,0.18,4207,-1
2021-04-28 14:45:25.002083,31.76,101883.86,94.35,-46.42,7.40,2.30,6.88,0.22,-0.01,-0.11,1554,-1
2021-04-28 14:45:25.483519,31.72,101829.65,95.02,-41.93,7.02,2.33,6.30,0.06,-0.02,-0.07,1348,-1
2021-04-28 14:45:25.962473,31.23,101866.61,95.36,-45.00,7.23,1.83,6.34,-0.04,-0.34,0.42,613,-1
2021-04-28 14:45:26.441978,31.11,101875.59,94.20,-45.74,8.18,1.62,5.76,-0.10,0.12,-0.14,11133,-1
2021-04-28 14:45:26.921686,31.38,101869.03,92.88,-45.20,7.98,0.46,6.56,-0.56,-0.50,-0.42,6516,-1
2021-04-28 14:45:27.404290,31.61,101875.11,93.02,-45.70,7.55,1.00,6.73,0.25,0.43,0.00,2695,-1
2021-04-28 14:45:27.883501,31.66,101873.72,93.72,-45.58,7.69,1.53,7.27,-0.11,-0.11,0.18,2232,-1
2021-04-28 14:45:28.363643,31.66,101877.66,94.34,-45.91,8.03,-0.80,6.53,-0.41,0.24,0.39,4655,-1
2021-04-28 14:45:28.841770,31.72,101886.49,94.95,-46.64,6.42,-1.80,8.16,-0.01,0.37,-0.13,2649,-1
2021-04-28 14:45:29.322962,31.95,101875.98,95.54,-45.77,6.28,-0.12,8.09,0.44,-0.11,-0.46,7199,-1
2021-04-28 14:45:29.802293,32.01,101874.23,96.08,-45.63,6.59,0.55,7.60,0.05,-0.01,-0.04,4079,-1
2021-04-28 14:45:30.283264,32.04,101871.15,96.53,-45.37,6.67,0.47,7.62,-0.05,0.03,0.05,5252,-1
2021-04-28 14:45:30.762414,32.13,101880.88,96.90,-46.18,6.43,-0.05,8.07,-0.16,0.02,-0.00,4594,-1
2021-04-28 14:45:31.242533,32.22,101875.28,97.22,-45.71,6.15,-0.21,7.95,0.08,-0.11,0.05,3102,-1
2021-04-28 14:45:31.722447,32.27,101876.59,97.50,-45.82,7.70,-0.31,6.83,0.18,-0.16,-0.02,14913,-1
2021-04-28 14:45:32.204920,32.57,101877.61,97.74,-45.91,7.19,-0.24,7.08,0.09,0.07,0.18,3288,-1
2021-04-28 14:45:32.683482,32.55,101873.77,97.93,-45.59,7.78,-0.70,6.34,0.05,-0.03,-0.20,3445,-1
2021-04-28 14:45:33.162287,32.53,101874.59,98.06,-45.66,7.28,-0.77,6.61,-0.01,0.00,-0.03,3772,-1
